 6.69800000e-08  9.97758618e+02  6.69800000e-08  2.24138236e+00  6.69800000e-08  6.68753567e-02 
 6.74800000e-08  9.97725056e+02  6.74800000e-08  2.27494446e+00  6.74800000e-08  6.73730311e-02 
 6.79800000e-08  9.97691245e+02  6.79800000e-08  2.30875539e+00  6.79800000e-08  6.78706713e-02 
 6.84800000e-08  9.97657185e+02  6.84800000e-08  2.34281512e+00  6.84800000e-08  6.83682771e-02 
 6.89800000e-08  9.97622876e+02  6.89800000e-08  2.37712365e+00  6.89800000e-08  6.88658482e-02 
 6.94800000e-08  9.97588319e+02  6.94800000e-08  2.41168096e+00  6.94800000e-08  6.93633843e-02 
 6.99800000e-08  9.97553513e+02  6.99800000e-08  2.44648703e+00  6.99800000e-08  6.98608853e-02 
 7.04800000e-08  9.97518458e+02  7.04800000e-08  2.48154184e+00  7.04800000e-08  7.03583509e-02 
 7.09800000e-08  9.97483155e+02  7.09800000e-08  2.51684537e+00  7.09800000e-08  7.08557808e-02 
 7.14800000e-08  9.97447602e+02  7.14800000e-08  2.55239761e+00  7.14800000e-08  7.13531747e-02 
 7.19800000e-08  9.97411801e+02  7.19800000e-08  2.58819854e+00  7.19800000e-08  7.18505325e-02 
 7.24800000e-08  9.97375752e+02  7.24800000e-08  2.62424813e+00  7.24800000e-08  7.23478538e-02 
 7.29800000e-08  9.97339454e+02  7.29800000e-08  2.66054638e+00  7.29800000e-08  7.28451385e-02 
 7.34800000e-08  9.97302907e+02  7.34800000e-08  2.69709326e+00  7.34800000e-08  7.33423863e-02 
 7.39800000e-08  9.97266111e+02  7.39800000e-08  2.73388876e+00  7.39800000e-08  7.38395969e-02 
 7.44800000e-08  9.97229067e+02  7.44800000e-08  2.77093285e+00  7.44800000e-08  7.43367701e-02 
 7.49800000e-08  9.97191774e+02  7.49800000e-08  2.80822552e+00  7.49800000e-08  7.48339056e-02 
 7.54800000e-08  9.97154233e+02  7.54800000e-08  2.84576675e+00  7.54800000e-08  7.53310032e-02 
 7.59800000e-08  9.97116443e+02  7.59800000e-08  2.88355651e+00  7.59800000e-08  7.58280626e-02 
